I keep a consistent schedule.,I look sternly at the students.,I point out the children who are disruptive.,I remind the class about the rules on the wall.,I raise my voice.,I express my disappointment in the children.,I change the subject to something more intresting.,I act more enthusiastic.,I engage distracted children with questions.,I insist on silence.,I wait until the children are quiet.,I use a ritual the children know to get the children's attention.,I let the class get out of hand.,I talk about why the activity is more interesting than they think.
-0.080666905,-0.557762611,0.474819771,1.556817674,-0.863795294,0.574569692,-0.730672883,0.603753012,-0.584928816,-1.697104305,0.824329547,-0.512895166,-0.382382523,-0.974249563
0.96949422,0.253012837,-0.300299859,0.272644493,-0.02789577,-0.232260248,-0.119090799,0.010464048,-0.41142627,0.257083967,-0.408421526,1.319992113,-1.941324646,-0.379459234
-0.795177949,0.93480933,0.898345337,0.574099141,0.688787354,-1.168497972,-0.778669075,-0.015241448,-0.547810761,0.969739099,-1.012600788,0.227810318,-1.465849946,0.056122468
-0.34444082,-0.0485824,0.342913842,0.484805361,-0.354645268,-0.315776515,-0.012292995,0.137849504,-0.428851567,-0.731767207,0.018319881,-0.789246421,0.713093334,-2.292334983
0.620074054,1.493398288,2.112840765,0.619733316,0.721546885,-1.542161621,-0.664558228,-3.336242854,-1.491595749,1.876387886,-2.855166676,-0.117570204,-1.836461113,-0.692729132
0.693474182,0.270163006,0.888530255,0.94690932,0.982608245,1.26050162,0.752438086,-0.724741368,0.391557239,0.469617167,0.725972578,0.726914271,0.414395925,0.277848144
0.476505089,-0.849483273,0.602465853,0.4638629,0.342350704,1.014441998,0.499381576,-0.536237954,-0.130386171,0.400204997,0.327671391,1.143853762,-0.690187982,0.669574899
-2.371360538,-0.376429939,0.222828933,-0.634480514,-0.419576281,-0.731029418,-0.999384423,0.466371047,-0.418133263,-0.187757635,0.210972057,-0.622851188,-1.059196152,-0.902631823
0.055483246,0.758911298,0.27246856,-0.76109725,1.112828556,-1.819445414,0.335050142,-0.6091815,0.743322712,1.154932229,-1.362318085,0.581782695,-1.805282319,1.097594203
-0.001977731,-1.59831671,-0.439615857,-1.521504236,-1.131098827,-0.999601732,1.012719678,0.319128905,0.69796664,-2.121179216,2.506842758,-0.013534117,0.654894547,-0.13473225
-0.569098352,1.600686101,-2.339601674,0.144598234,-0.957442133,1.472371562,-0.557697264,0.720472328,-0.586161624,0.012584237,1.064873705,-1.453213189,0.693928511,-0.811111471
0.397764472,1.111459388,0.419898449,0.183459842,-0.173566481,-0.804008094,-0.660894218,-1.550522579,-1.302628013,-0.595613179,0.274160938,-1.379344195,0.555767667,-0.110189879
-0.468998566,-0.388258009,1.7974535,1.717577444,-0.799338064,-1.759733166,0.695634726,-2.699672755,-1.578378054,0.271654009,-0.725958821,0.258279756,-0.387273792,0.761263115
1.302229314,-1.172335283,-0.098314093,2.124348734,0.613504637,0.489272101,0.249571186,0.745634705,-0.250912066,-1.307771723,-0.165032201,1.921489523,0.324326328,-0.852865747
0.362835,0.114499652,-0.783538919,0.039780014,1.026177679,-1.139720711,-0.267153284,-1.028697865,-1.798822113,0.995705182,-1.017322461,0.505373331,0.26994461,-1.144944841
1.450135054,1.304195289,-0.035675191,0.402817424,2.024706259,0.858288848,-0.117928949,-2.279379545,-0.355745885,1.213550926,-0.433801548,0.601423505,0.394883341,-0.466264783
-1.766365084,-1.179839054,0.747699222,-1.041085363,-1.569501816,0.785514008,-0.679585874,-1.456133469,-0.949305446,-1.112129235,0.590328337,-0.369731865,1.34811524,0.819601663
1.935277231,1.323682149,0.548716955,1.072148906,0.50938664,0.60341347,-0.055866334,0.966683643,0.221442868,0.208382581,-0.133350756,0.659738698,-0.588242414,-0.569992394
-0.086466977,-1.262754004,-0.278639149,0.845383228,-1.081281019,-1.953628596,-0.480309506,0.574503644,0.160087426,-0.691856494,0.816560589,0.366176757,-0.761132569,0.059849227
0.06187549,-0.03409983,1.055955333,-0.615841323,1.568159824,-0.456356172,-1.566166513,0.212958843,-0.070406975,-0.581771707,-0.590188168,-0.318817342,0.469411178,-0.180444785
1.406799574,-0.384245308,-0.715851556,0.728296126,-0.888771187,-0.059329839,1.879768996,0.870590139,1.4633984,0.322625265,0.628472505,0.620385567,1.879158555,0.740247374
-1.008962861,-0.118845874,1.644071461,-2.084817669,-1.574672352,-1.747867795,-0.564026648,0.559115293,0.08997258,-1.529145361,-0.75444505,-0.906103009,-0.447395467,0.733469654
-0.494000786,0.729278842,0.449986513,-0.525312558,-0.103738802,-0.119472741,-1.34597035,-1.276273717,-0.671861499,-1.853716694,0.385484297,-1.900678701,0.117552725,-0.241101161
1.214236199,-1.280463959,0.282165805,0.465594668,0.767788574,-0.300582638,1.469356065,-1.894010909,-0.337750304,0.828835135,-0.341658147,-0.266485269,-1.265141433,1.746158361
-1.421245722,-1.078341856,-0.069898275,-1.665732121,-0.433210123,0.575270955,-0.586747427,0.489079749,-0.36463271,-0.209039313,1.162277912,-0.730635822,-0.108586165,-0.411135136
-1.980643235,-0.882960844,-0.643826908,-1.985450095,1.459694148,1.732928635,-0.456846135,-1.111048764,-0.970108306,-0.946135271,-0.421532959,-0.218021849,0.974402923,0.33623157
-0.255647266,-1.064472564,-1.143433564,-0.07918318,-1.585164148,1.265017328,0.02692032,0.594283915,0.123577312,-0.514436099,-0.2696002,-0.892048423,0.318670815,-0.442790494
-1.120595238,0.265076905,0.812408001,-0.408662401,0.720380355,-0.97588455,-1.684472079,1.112761729,-0.393095834,-0.477220871,-0.86148919,0.116964297,-1.045964055,-1.87558346
-1.611613329,-2.088651047,-1.419000205,-0.401235131,-0.511067899,0.279555895,-0.218420147,-0.033609107,0.596592601,-1.174748056,0.074303788,-0.370636727,0.88464511,0.54534354
-0.679866058,-0.970406838,-0.141256655,0.32812617,-0.286886124,1.361588211,0.461230512,0.537779592,-0.726885897,-0.272392674,0.841048126,0.132133767,-0.039356485,0.120440225
0.026076868,-0.514230613,-0.416878989,-0.688203214,0.441655062,3.105723803,-0.164455597,0.983417941,-0.151098845,-0.899817152,1.198224961,0.077658659,2.611562708,0.275514677
1.152997655,-1.437539442,0.181172095,1.638728173,0.001402837,0.54469906,-0.557000298,-0.598393423,-0.952782975,1.607534329,0.619270159,1.067531387,0.786999384,-1.582172516
1.046781657,-0.387336325,2.454234264,1.442750915,1.745003222,1.11804011,0.760939233,1.449241049,0.444710952,0.818762039,-1.563680342,1.776588418,-0.779099352,0.758418604
-0.196420424,0.926072733,-0.528352751,0.266458064,0.571321035,0.264050114,1.02344944,1.473704425,0.434323685,-0.642074818,-1.289163017,1.48064466,-0.246506667,0.019309018
0.034790693,0.29844713,-0.53323032,0.161113356,0.410786795,0.368956007,0.468809409,-0.829679792,0.417953859,0.190903592,0.497112184,0.685346942,0.90576321,0.24392085
0.284772754,0.873624813,0.222861329,1.317072058,-1.090854032,-0.182117786,1.64153104,0.587321243,0.025393991,0.706624866,0.760725425,0.682244584,-1.328267686,1.649425987
-2.200947178,0.394860751,-0.623875132,-0.994890126,-0.614459492,-0.303878447,0.93686255,1.570363538,1.928807624,-3.0803169,0.653770313,-1.486790261,0.394404793,2.018537969
-1.471963661,-0.820997066,-2.044575695,-1.839345017,-0.310461201,-0.558513054,0.76771329,1.159183304,1.717092576,-1.631938024,0.47528321,-1.462579918,0.380201618,0.107241521
1.408783886,0.164816609,-1.558379456,0.248169836,-0.43489796,0.749834081,-0.651787927,0.433376111,-0.09348803,-0.082276807,0.293736573,-0.887886831,0.097578967,-0.95983265
2.23213562,-0.332023351,0.860343756,1.116613728,0.404339602,1.430175197,0.60493152,-0.228545119,-0.179560442,1.066671064,1.184441123,1.994285687,0.747299816,-0.934760094
0.558256635,0.153026208,-0.438498219,1.494393473,0.317435598,0.202802385,0.042280466,1.762594263,0.796699893,0.615811416,0.633512266,1.505162099,-0.142759618,-0.6645418
-0.160909115,0.010587248,0.086500513,-0.223853979,0.291832392,0.993248464,0.292034257,0.387752328,-1.493360181,-0.181536731,-0.40829015,0.489208545,0.988461996,-1.500956631
-0.824792537,-0.732300862,-0.575554123,-1.31615786,0.554171325,-0.110337804,-1.732212994,0.253419494,-0.851430309,-1.054111791,-0.027047191,-0.339091895,-1.623676978,-1.180902778
-2.017101778,-0.482446016,-0.380033884,-2.396955428,-0.537494723,-1.819025703,-1.438217398,0.381297442,0.244842086,0.365924955,0.034332251,-0.460792399,0.337932257,0.448812447
-0.300287788,-0.812040286,-1.264308469,-1.735316533,-0.246437941,0.29999793,-0.852145836,-0.582587469,0.102522224,-1.309057786,0.733072492,-1.416200298,-0.143456984,-1.476473206
-0.723171517,0.00676085,-1.380437504,-0.63549836,-1.053281283,-1.131119673,1.018589197,-0.033390063,0.35489103,-0.524419252,1.283482038,-0.026672479,0.435130198,1.072229029
-1.369797005,0.06141471,0.466632817,0.09861862,0.46140513,-1.561457243,-0.078061893,-2.384467482,-0.970557006,-0.795747128,-0.478608829,-0.286783126,-1.04379569,0.908490342
0.535445791,-0.143101462,2.141937249,2.100263048,0.961434797,0.574448646,0.043142712,0.597328474,0.729539631,1.227396257,-0.41702382,0.8156467,0.525199186,0.664127592
-0.716458412,-0.744720315,-1.037468558,-1.414322568,0.45396831,0.486057603,0.518316425,-0.023130918,0.132062689,0.785970398,-0.102321221,-0.611720024,-0.325566398,-0.283608615
-0.490024019,0.340797572,1.035076668,0.687611604,0.983386369,-1.277179826,-1.597291939,-0.691555216,-1.678331376,0.6631189,0.001443994,-0.37584369,-1.530849918,-0.341155877
0.021053005,-0.556526858,0.442220528,0.267357026,0.921698139,-1.412312548,1.648795771,-0.753226456,0.003563597,1.402093937,0.915976348,2.381692397,0.185644751,1.726240283
-0.624211999,0.873534328,1.152815126,-1.118150202,-0.017661682,-1.329013321,-0.077910957,-0.458582017,-0.150768135,-1.231430737,-0.865478999,-0.309711351,-0.385290676,-1.180606966
0.147622889,-1.6405045,-0.520439906,1.624975774,-0.463650227,-0.049905109,1.93698578,1.098805024,1.710199146,-0.941681062,1.191540368,1.455084017,0.934122651,1.826416391
-0.313615584,-0.197959405,-1.51866751,-1.472278898,-0.514467399,-0.00346469,0.100879594,-1.101483912,-0.427583332,-0.705901017,0.037000449,-2.171555412,0.624682663,0.895047549
-0.19596388,-0.738943871,-2.0792061,-0.177142333,-0.401363034,-0.822527899,-0.34513725,-0.936677711,-0.055050613,0.552437782,-0.148336143,0.325358841,-1.795554966,-0.247295951
-1.48784489,-0.511282452,-0.175046391,-0.875902964,0.953746247,0.543855461,-2.298002018,-1.491219043,-2.589534037,0.289637866,-1.894302396,-1.108838471,-0.107115596,-3.134869198
-0.061221108,-0.356655647,1.776885608,-0.590500366,-1.487333265,0.365707235,0.013254692,-0.906245765,-0.028927235,-1.436112594,0.258940765,-0.90862226,-1.28099502,0.346692937
0.300109943,0.052754011,1.23263975,-0.227947447,0.129663704,-0.567966045,-0.368162601,-0.514965552,-0.28351987,0.553875159,-0.358855231,-0.018695296,-0.476374475,-0.436719649
2.568233511,-0.162835154,1.707601455,1.627223388,0.930244251,1.411014575,1.124602308,0.930791375,0.134404335,2.277999189,-1.00766362,2.285880158,0.261262158,1.008331673
-1.374735639,0.902712783,0.4095244,-0.626633712,1.546635471,-0.08392233,-0.218545878,-1.400986205,-0.857538361,1.727934681,-0.919494632,-0.002425353,0.947136769,0.323137579
-1.155525072,-0.523313706,0.835915169,-2.522827733,0.463778556,0.261212831,-1.138434251,-2.240373984,-1.230246834,-0.857446738,0.061464964,-0.588366278,0.202651079,-1.415738153
0.981484351,-0.122444917,-0.606159919,0.406266066,0.239122612,0.008923342,0.358687307,-0.322696069,0.07381367,-0.049311608,0.591431093,-1.03386842,-1.652169933,1.45256532
0.981282727,-1.812401403,0.724624742,1.020214304,0.226236998,-0.735479741,0.053447821,-1.230201517,-1.50436443,1.236299631,-0.02582057,-0.260979584,1.031446851,-0.647765763
1.384367145,0.96053887,-1.97687493,1.022885235,0.521283898,0.429937501,0.051146276,0.440848303,0.728258358,1.239492528,0.458120999,0.488902716,0.364351207,0.336003248
1.216238223,-0.980635233,1.61133138,2.782323619,-0.188766944,0.060994305,0.642279355,-0.653664409,-0.129336688,0.182337624,-0.500127888,1.477468883,0.429191289,0.348740068
0.563312961,-0.321247803,0.33798536,0.456268072,-2.543159351,-0.624599774,0.301695774,1.294958425,1.35192939,-0.467320843,0.889656042,0.545889233,-0.00637841,1.104849501
0.068726285,-0.621700257,-0.918905569,0.64857703,0.427972396,1.214459427,0.261833614,0.943963509,0.897848691,-0.073361189,0.384101639,2.222570608,1.046845803,-0.404186401
-0.560037758,-0.872050424,0.961913998,-0.640392961,1.494250859,2.13077603,0.106326566,-2.188205291,0.099511673,0.106433022,0.84156447,0.413507398,1.454389325,0.809251808
-1.291476314,1.6830474,1.59077861,0.239147428,0.791436417,0.090306362,-2.08395314,-0.210547397,-2.135835732,0.422798473,-1.079796387,-0.955867524,-1.112774447,-0.380234619
0.490175569,0.317303128,0.193874493,-0.028785146,1.878298441,1.020705429,-0.707254322,0.851503937,-0.692012062,0.804013226,-1.124061743,1.444524264,0.497408471,-0.816740902
-1.306632238,0.512817865,0.767287896,-0.857180513,0.491700398,-1.376191876,0.267934182,-1.158477118,0.089674244,0.242720805,0.538764103,-1.103055489,-0.54273983,0.530449097
0.990784716,1.477376757,2.462818723,0.387268773,-0.665108321,0.870717287,0.38950264,-0.918491778,-1.48595046,-0.840611875,-1.306901144,1.39996844,-0.820688726,0.335235682
0.827129458,2.370652741,-0.86344611,0.257404195,0.328056512,0.235876214,0.049010781,-0.313820549,0.413202099,-0.136941575,-0.509200166,-0.723500983,-0.388937988,0.669922713
0.200917196,-0.493926223,-0.047119849,0.6239812,-1.433148554,-1.499435544,1.240104502,1.052849929,2.385719052,0.403231885,1.794645459,0.261063189,1.31384144,1.843227881
-1.330117149,-0.676795563,-1.275914489,0.135399587,-1.049650459,-0.14158592,0.694034275,1.473216634,0.245768507,-0.064909837,0.687023264,-0.339824978,0.144643126,-0.169783666
0.813511765,1.665111504,1.473685642,0.852160314,-1.174124471,-0.426849019,0.469867056,1.252768125,1.549061603,0.300146055,0.559284246,-1.064160052,0.432743909,0.915127841
0.106310895,-0.780261844,-1.281644499,0.610451314,-0.867521942,-0.185570068,-0.019197448,0.087986504,1.057547247,-0.541559726,-0.016858379,-0.390361185,1.800291127,0.377010879
-0.589586398,1.253942731,0.044005781,0.687797254,0.720694709,-0.063756169,0.326170612,-1.330980456,0.154699273,0.084545668,0.404722304,0.696086717,-0.79061221,-0.101397737
0.474647357,-0.524647276,-0.46501109,0.870898007,-1.857479659,0.879028786,2.208343925,-0.313161858,1.322422112,-0.211857655,1.026530586,0.45012498,-0.284479515,1.024652453
-0.590441409,-0.538839428,1.104188548,-0.393209401,0.71769732,0.686698321,0.028099717,-1.866237467,-0.470026151,-1.299420712,0.548164244,0.323047554,1.320596957,-0.480052459
1.330134604,-0.333137336,-0.524878569,1.109535575,0.053119668,-0.973867652,1.820669072,0.131938207,0.798655217,0.263413374,-0.668738578,1.162977993,0.468026379,1.961164397
1.071519233,2.868224428,2.161317346,1.236032248,1.97824128,0.383752901,0.724502251,0.731396412,0.232025948,1.194942891,-0.454146219,1.270447963,-1.216397203,0.248869278
0.251603226,-0.784488488,0.456701072,0.978061365,-0.885918925,0.401403818,-0.265204117,-1.199122269,-0.352577832,-0.455448683,-0.021347611,2.142509732,-0.921206817,-2.181653033
0.251986592,-0.716881752,0.417232859,0.381303073,0.508807533,-0.533060521,1.537122797,-0.251809866,0.756924012,0.660250085,-0.633106163,-0.103027641,-0.506764595,0.051399011
-1.075303947,-0.137403157,-0.293065932,-0.664639034,-0.364757082,-1.409076015,0.037812853,0.017592073,0.826309303,-0.320508787,0.036213399,-1.41002667,1.083817758,0.217512547
-0.445664998,1.081567647,1.412480619,0.914368595,0.767253426,0.225128912,-1.248298998,0.419567726,-2.497769827,0.588170715,-0.491240802,0.029651214,-0.417330841,-1.530653191
1.526435104,0.356393052,0.613043502,0.751468086,-0.384741681,-1.008865462,1.862523744,-1.587956358,1.316611439,-0.470591652,0.77401505,-0.129296094,-0.650118306,-0.013052305
-1.633306905,-0.151889686,0.754675338,-0.89078428,-0.239437946,0.491031621,-1.365976059,-0.16451057,-0.201613578,-1.3538702,0.260876127,-2.143565945,1.251508504,0.685416055
-1.063749573,0.211510904,-0.30833708,-1.702215105,-0.140239768,0.032322455,-0.68011486,0.687355116,0.488133387,-0.169180635,0.009060483,-1.585987434,-1.367374461,0.177994164
0.535510686,-0.040535649,-0.482889953,0.36116821,1.109677316,-0.091220464,-0.211642795,0.011950002,-0.024357615,0.680683436,-0.193841116,-0.55064858,-0.93510295,-0.535413317
1.493723318,0.016973787,-0.252624867,0.294638246,-0.461602396,0.392952789,0.542074756,-0.354348419,-0.654147069,-0.546690915,-0.461422372,0.124395011,-0.38356904,0.812927264
0.120099886,-0.095474033,0.478148579,0.847872082,0.927853062,0.521316222,0.977205411,0.738459024,0.779939157,0.070975744,-0.60027033,0.900566244,-0.719864574,0.660495698
-0.740291105,1.269655534,-0.828022742,-0.967181939,-1.360549072,0.791177081,-0.955643622,1.703832855,-0.441627979,-1.926471518,-0.398355315,-0.309050827,1.059962629,-1.300235294
